COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Morocco,2012,41,ILI CASES,25TO59,,,TOTAL,,304.00
Morocco,2012,41,ILI CASES,60TO,,,Positive,,0.00
Morocco,2012,41,ILI CASES,60TO,,,Negative,,121.00
Morocco,2012,41,ILI CASES,60TO,,,TOTAL,,121.00
Morocco,2012,41,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2012,41,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2012,41,ILI CASES,ALL,,,,,1023.00
Morocco,2012,41,ILI CASES,ALL,,,,,1023.00
Morocco,2012,41,ILI OUTPATIENTS,ALL,,,,,141878.00
Morocco,2012,41,ARI OUTPATIENTS,ALL,,,,,11720.00
Morocco,2012,42,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2012,42,ILI CASES,0TO4,,,Negative,,225.00
Morocco,2012,42,ILI CASES,0TO4,,,TOTAL,,225.00
Morocco,2012,42,ILI CASES,0TO4,,,,,225.00
Morocco,2012,42,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2012,42,ILI CASES,5TO14,,,Negative,,166.00
Morocco,2012,42,ILI CASES,5TO14,,,TOTAL,,166.00
Morocco,2012,42,ILI CASES,5TO14,,,,,166.00
Morocco,2012,42,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2012,42,ILI CASES,15TO24,,,Negative,,214.00
Morocco,2012,42,ILI CASES,15TO24,,,TOTAL,,214.00
Morocco,2012,42,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2012,42,ILI CASES,25TO59,,,Negative,,228.00
Morocco,2012,42,ILI CASES,25TO59,,,TOTAL,,228.00
Morocco,2012,42,ILI CASES,60TO,,,Positive,,2.00
Morocco,2012,42,ILI CASES,60TO,,,Negative,,98.00
Morocco,2012,42,ILI CASES,60TO,,,TOTAL,,100.00
Morocco,2012,42,ILI CASES,UNKNOWN,,,,,1.00
Morocco,2012,42,ILI CASES,UNKNOWN,,,,,1.00
Morocco,2012,42,ILI CASES,ALL,,,,,934.00
Morocco,2012,42,ILI CASES,ALL,,,,,934.00
